id,site_name,existing_device_client,capacity,latitude,longitude,feasibility_client,feasibility_mbps,comment,booked_by,expiry_date,interface,city,division,district,location,address,created_at
527,CGHLS21,ROBI,1000,22.3418,91.7716,Digicon,10,c,jannatul.islam,"2018-06-21 14:25:37",ge-0/2/2,"Chittagong City",Chittagong,Chittagong,Chittagong,"Flora Villa","2018-05-24 13:40:47"
528,CGGLB1,GP,1000,22.330389,91.802444,Digicon,5,c,jannatul.islam,"2018-06-22 13:25:07",ge-0/1/3,"Chittagong City",Chittagong,Chittagong,Chittagong,"Gulbagh, Agrabad, Chittagong","2018-05-24 13:44:18"
529,DHUTAB,GP,1000,23.879639,90.408389,Digicon,5,c,jannatul.islam,"2018-06-21 13:25:24",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"261 Faidabad, Maya Kanon Residential Area, P.S: Uttara, Dhaka.","2018-05-24 13:46:57"
530,JSSDR05,ROBI,1000,23.1836,89.2162,Digicon,5,c,jannatul.islam,"2018-06-21 13:25:54",ge-0/1/2,Kotwali,Khulna,Jessore,Jessore,New_Town,"2018-05-24 13:49:28"
531,CXSDRC01JR01,SCL,1000,21.443072,91.976835,Digicon,5,c,jannatul.islam,"2018-05-24 10:45:48",ge-0/0/9,CoxsBazarSadar,Chittagong,"Coxs Bazar","Coxs Bazar","Shafique Centre, Bazaar- Ghat road, Barmiz Market, Cox Bazaar","2018-05-24 13:57:38"
532,RPSDR14,ROBI,1000,25.7432,89.2647,Digicon,5,c,jannatul.islam,"2018-05-24 13:59:36",ge-0/2/3,RangpurSadar,Rangpur,Rangpur,"G L Roy Road","Kamal kasna","2018-05-24 13:59:32"
533,MNSRK02,ROBI,1000,23.61543,90.332696,ADN,10,CR,rabeya.akter,"2018-06-07 14:10:53",ge-0/2/3,Serajdikhan,Dhaka,Munshiganj,Nimtola,Nimtola,"2018-05-24 14:11:04"
534,DHPLBE,GP,1000,23.821472,90.373556,"Brac Net",10,Q,partha.sarkar,"2018-05-31 15:50:45",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"House # 7, Block # F, Section # 11, Sangbadik Housing Society , Pallabi,Mirpur, Dhaka","2018-05-24 15:51:05"
535,NGSDR53,ROBI,1000,23.6566,90.5122,ADN,10,CR,rabeya.akter,"2018-06-07 15:45:35",ge-0/2/2,NarayanganjSadar,Dhaka,Narayanganj,Godenail,Godenail2,"2018-05-24 15:52:34"
536,BOSJP03,ROBI,1000,24.7559,89.3972,"Brac Net",60,Q,partha.sarkar,"2018-05-31 15:55:35",ge-0/2/3,Shajahanpur,Rajshahi,Bogra,Shahjahanpur,Majhira,"2018-05-24 15:57:43"
537,BOSJP03,ROBI,1000,24.7559,89.3972,"Brac Net",60,Q,partha.sarkar,"2018-05-31 13:25:45",ge-0/2/3,Shajahanpur,Rajshahi,Bogra,Shahjahanpur,Majhira,"2018-05-24 16:01:47"
538,DHTLT3,GP,1000,23.783033,90.377867,"Brac Net",80,Q,partha.sarkar,"2018-05-31 16:00:43",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"122, West Kafrul, Taltola, Dhaka- 1207","2018-05-24 16:03:52"
539,DHBASD,GP,1000,23.738583,90.449472,"Aftab It",100,Q,partha.sarkar,"2018-05-31 17:25:00",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"954,Zele Par, Mouza - Dokhingaon, Plot # 954, Shahidbag (New), Dhaka","2018-05-24 17:59:06"
540,BOSDR20,ROBI,1000,24.8435,89.3665,Innovative,40,Q,partha.sarkar,"2018-05-31 13:25:50",ge-0/2/2,BograSadar,Rajshahi,Bogra,Bogra,Sheojgari_GP,"2018-05-25 13:30:55"
541,RSBLA11,ROBI,1000,24.3677,88.5909,Innovative,2,Q,partha.sarkar,"2018-05-31 16:40:57",xe-0/3/1,Boalia,Rajshahi,Rajshahi,Rajshahi,Shekhpara,"2018-05-27 16:50:59"
542,PBCTM01,ROBI,1000,24.2303,89.2866,Circle,15,CR,rabeya.akter,"2018-06-04 10:30:06",xe-0/3/0,Chatmohar,Rajshahi,Pabna,Chatmohar,Chatmohor,"2018-05-28 10:31:03"
543,GBSDR02,ROBI,1000,25.3898,89.5688,"Amber IT",15,cr,rabeya.akter,"2018-06-04 10:40:12",ge-0/2/3,GaibandhaSadar,Rangpur,Gaibandha,Dariapur,Dariapur,"2018-05-28 10:40:05"
544,BNSDRA01JR01,SCL,1000,22.205031,92.214622,Aamra,25,CR,rabeya.akter,"2018-06-07 10:45:56",ge-0/2/1,BandarbanSadar,Chittagong,Bandarban,Bandarban,"Bandorban cantonment","2018-05-28 10:48:30"
545,RJSDRB01JR01,SCL,10000,23.75204,89.64097,"General Communications",40,"General Communications FR",mosabbir.hussain,"2018-06-07 18:00:11",xe-2/0/3,RajbariSadar,Dhaka,Rajbari,"Holding No #19/A, Vhabanipur, Rajbari Sadar, Rajbari","Holding No #19/A, Vhabanipur, Rajbari Sadar, Rajbari","2018-05-30 10:13:39"
546,SKSDR03,ROBI,1000,22.7347,89.0618,"General Communications",40,"General Communications FR",mosabbir.hussain,"2018-06-07 18:00:09",ge-1/1/2,SatkhiraSadar,Khulna,Satkhira,Kadamtola,Kadamtola,"2018-05-30 10:24:56"
547,DPKHR02,ROBI,1000,25.7569,88.6739,"agni system",2,agni//waseq,jahirul.islam,"2018-06-06 23:55:27",ge-0/1/9,Kaharole,Rangpur,Dinajpur,Beldanga,"Dash Mail","2018-05-30 12:38:30"
548,CGPCH22,ROBI,1000,22.3607,91.8223,"Apple Link",45,"Apple Link FR.",mosabbir.hussain,"2018-06-07 18:00:00",ge-0/2/2,"Chittagong City",Chittagong,Chittagong,Chittagong,"OR Nizam R/A","2018-05-30 15:27:17"
549,DHK_X0059,Banglalink,1000,23.692694,90.465906,"agni system",2,agni//tonmoy,jahirul.islam,"2018-06-07 23:55:00",ge-1/2/0,DMP,Dhaka,Dhaka,Dhaka,"Institute of Child & Mother Health, Matuail, Dhaka-1362.","2018-05-31 16:19:30"
550,DHLBG9,GP,1000,23.718778,90.391972,"agni system",1,agni//tonmoy,jahirul.islam,"2018-06-07 23:55:34",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"Holding#17, Horonath Ghosh Road, Lalbagh Dhaka","2018-05-31 16:31:23"
551,DHK_X0186,Banglalink,1000,23.72746,90.41125,"agni system",1,Agni//tonmoy,jahirul.islam,"2018-06-07 23:55:54",ge-1/2/0,DMP,Dhaka,Dhaka,Dhaka,"Ganis Super Market, GPO, Gulistan","2018-05-31 16:35:51"
552,DHK_X1882,Banglalink,1000,23.79184,90.43736,Aamra,25,cr,rabeya.akter,"2018-06-17 13:25:59",ge-1/1/2,DMP,Dhaka,Dhaka,Dhaka,"Satarkul Paschim Padardia, Satarkul Road, Badda, Dhaka","2018-06-03 13:27:28"
553,SPSDR03-ACX2100,ROBI,1000,23.1813,90.3882,"Tomato Web",40,CR,rabeya.akter,"2018-06-17 13:35:08",ge-1/1/2,ShariatpurSadar,Dhaka,Shariatpur,Burirhat,Burirhat,"2018-06-03 13:38:09"
554,NGSDR45,ROBI,1000,23.6629,90.4894,Agni,10,agni//waseq,jahirul.islam,"2018-06-10 23:55:48",ge-0/2/3,NarayanganjSadar,Dhaka,Narayanganj,Godenail,Jalkuri,"2018-06-03 16:28:00"
555,DHK_X0447,Banglalink,1000,23.61493,90.50413,"agni system",10,agni//waseq,jahirul.islam,"2018-06-10 23:55:48",ge-0/2/3,NarayanganjSadar,Dhaka,Narayanganj,Narayanganj,"South M Maleh Road","2018-06-03 16:29:50"
556,CGBYZ07,ROBI,1000,22.3974,91.8203,"agni system",2,agni//waseq,jahirul.islam,"2018-06-10 23:55:47",ge-0/2/3,"Chittagong City",Chittagong,Chittagong,Chittagong,Jalalabad_1,"2018-06-03 16:31:55"
557,DHK_X0965,Banglalink,1000,23.90401,90.39639,"agni system",30,agni//waseq,jahirul.islam,"2018-06-10 23:55:02",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,Tongi,"Plot No-742, Matabbar Road, Auchpara,Nishat Nagar, Gazipur Sadar, Gazipur","2018-06-03 16:36:35"
558,PPMTB05,ROBI,1000,22.24833333,89.97188889,Maltia,50,Q,partha.sarkar,"2018-06-10 06:30:36",ge-0/1/3,Mathbaria,Barisal,Pirojpur,"Guishakhali 32m Land","Guishakhali 32m Land","2018-06-03 17:51:00"
559,BGFKR01,ROBI,1000,22.7746,89.7162,"Brac Net",10,Q,partha.sarkar,"2018-06-15 10:50:18",ge-0/2/0,Fakirhat,Khulna,Bagerhat,Fakirhat,"Fakirhat, Bagerhat, Khulna","2018-06-03 17:58:06"
560,DHRMPO,GP,1000,23.76105431,90.4305463,"Brac Net",10,Q,partha.sarkar,"2018-06-14 06:45:26",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"House no-7, Road no-7, Block- D, Bonosree, P/S- Rampura, Dhaka.","2018-06-03 18:01:09"
561,DHK_X0150,Banglalink,1000,23.986387,90.432806,Genious,100,Q,partha.sarkar,"2018-06-14 06:30:52",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,"Joydevpur - Pubail Road","Banglagas, Gazipur","2018-06-03 18:05:39"
562,DHMJH25,ROBI,1000,23.72622,90.42078,"Brac Net",100,Q,partha.sarkar,"2018-06-15 10:30:15",ge-0/2/1,DMP,Dhaka,Dhaka,Dhaka,DCS_Peoples_insurance__IBS,"2018-06-03 18:37:01"
563,CP2908,AIRTEL,1000,23.2491,90.9497,"Brac Net",50,q,partha.sarkar,"2018-06-15 14:50:18",ge-0/1/1,Shahrasti,Chittagong,Chadpur,"Comilla - Chandpur Highway","Comilla - Chandpur Highway","2018-06-03 20:21:16"
564,KHKLS05,ROBI,1000,22.845,89.5494,"agni system",10,agni//waseq,jahirul.islam,"2018-06-11 23:55:36",ge-0/2/0,Khalishpur,Khulna,Khulna,Khulna,"Titumir Lane","2018-06-04 11:14:24"
565,SYSDR28,ROBI,1000,24.8842,91.8905,Aamra,25,CR,rabeya.akter,"2018-06-18 11:20:36",ge-0/2/3,SylhetSadar,Sylhet,Sylhet,Sylhet,Upashahar_2,"2018-06-04 11:21:43"
566,DHMRP08,ROBI,1000,23.7778,90.3584,CCL,6,CR,rabeya.akter,"2018-06-18 11:55:48",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,South_Kalyanpur,"2018-06-04 11:58:30"
567,DHLBG9,GP,1000,23.718778,90.391972,"agni system",10,agni//tanmoy,jahirul.islam,"2018-06-11 23:55:17",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"Holding#17, Horonath Ghosh Road, Lalbagh Dhaka","2018-06-04 16:46:58"
568,DHHZR05,ROBI,1000,23.7239,90.3744,Aamra,10,CR,rabeya.akter,"2018-06-19 11:50:20",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,Bhagalpur_Lane,"2018-06-05 11:52:54"
569,DHAZPT,GP,1000,23.726722,90.384306,Aamra,25,CR,rabeya.akter,"2018-06-19 11:55:08",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"Home Tech Tower, 100 Azimpur Road, Lalbag, Dhaka","2018-06-05 11:56:05"
570,DHK_X1115,Banglalink,1000,23.64293,90.51378,Agni,20,CR,rabeya.akter,"2018-06-19 12:20:32",ge-1/2/0,NarayanganjSadar,Dhaka,Narayanganj,Godenail,"93/1, Pathan toly road, New Rail way Bridge, Narayanganj.","2018-06-05 12:23:10"
571,RPSDR24,ROBI,1000,25.7576,89.2371,Agni,25,CR,rabeya.akter,"2018-06-19 12:30:28",ge-0/1/4,RangpurSadar,Rangpur,Rangpur,Rangpur,"Dhap Jail road_GP","2018-06-05 12:32:06"
572,DPSDR01,ROBI,1000,25.6258,88.6324,Agni,10,CR,rabeya.akter,"2018-06-19 12:35:38",ge-0/2/2,"Dinajpur Sadar",Rangpur,Dinajpur,Dinajpur,"Bahadur Bazar_New","2018-06-05 12:35:13"
573,DHSHM8,GP,1000,23.77577778,90.36813889,CCL,6,CR,rabeya.akter,"2018-06-20 10:10:10",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"House # 3/G, Road # 1, Shyamoli Bagh, Dhaka","2018-06-06 10:14:19"
574,DHK_X0666,Banglalink,1000,23.79478,90.40343,BTS,2,BTS//E1,jahirul.islam,"2018-06-13 23:55:49",ge-1/2/0,DMP,Dhaka,Dhaka,Dhaka,"H-74, R-21, Block-B, Banani, Dhaka","2018-06-06 10:45:31"
575,JESDRC01JR01,SCL,1000,23.165,89.2135,BTS,2,zaman//E1,jahirul.islam,"2018-06-13 23:55:00",ge-1/3/1,Kotwali,Khulna,Jessore,Jessore,"M.S Orchid Centre, 44, M K Road, Jessor","2018-06-06 10:50:52"
576,SGBKC01,ROBI,1000,24.294,89.6958,Alap,5,alap//Khaled,jahirul.islam,"2018-06-13 23:55:49",xe-0/3/1,Belkuchi,Rajshahi,Sirajganj,Belkuchi,Belkuchi,"2018-06-06 15:09:33"
577,TN2404-ACX_2200,AIRTEL,1000,24.63864,90.07378,BTS,5,SCR,shihab.rahman,"2018-06-14 14:10:56",ge-0/1/3,Madhupur,Dhaka,Tangail,Jalchatro,"Tangail - Mymensingh Highway","2018-06-07 14:12:48"
578,CMSDRB01JR01,SCL,1000,23.414854,91.173064,BTS,5,SCR,shihab.rahman,"2018-06-14 14:15:59",ge-0/3/6,ComillaSadarDakshin,Chittagong,Comilla,"Niloy Plaza, Paduar Bazar Bishwa Road, Laksham Road, Comilla","Niloy Plaza, Paduar Bazar Bishwa Road, Laksham Road, Comilla","2018-06-07 14:17:10"
579,BSSDRB01JR01,SCL,1000,22.674721,90.340086,BTS,5,SCR,shihab.rahman,"2018-06-14 14:15:43",ge-1/0/2,BarisalSadar(kotwali),Barisal,Barisal,Barisal,"Dream Palace, Khaja Moinuddin Chisti Toad, Basundhara Housing, Rupatoli, Barisal.","2018-06-07 14:20:02"
580,MYTRL01A01ES01,SCL,1000,24.5818,90.3914,BTS,5,SCR,shihab.rahman,"2018-06-14 14:20:17",Port22,Trishal,Mymensingh,Mymensingh,Trishal,MMS1,"2018-06-07 14:22:33"
581,CGCDG4,GP,1000,22.392778,91.866389,BTS,5,SCR,shihab.rahman,"2018-06-14 14:25:35",ge-0/1/3,"Chittagong City",Chittagong,Chittagong,Chittagong,"Chandgaon 4","2018-06-07 14:26:00"
582,NPSDR01A01ES01,SCL,1000,25.938377,88.85125,BTS,5,SCR,shihab.rahman,"2018-06-14 14:30:58",Port21,NilphamariSadar,Rangpur,Nilphamari,Nilphamari,"Ananda Babur Bridge Road","2018-06-07 14:34:17"
583,SPZNR04-ACX2200,ROBI,1000,23.3856,90.2945,"agni system",15,Agni//waseq,jahirul.islam,"2018-06-14 23:55:56",ge-0/1/2,Zanjira,Dhaka,Shariatpur,"Rupbaburhat 32m Land","Rupbaburhat 32m Land","2018-06-07 14:50:56"
584,MNGZR11A01ES01,SCL,1000,23.54319,90.66606,winner,150,Q,partha.sarkar,"2018-06-20 13:25:41",Port10,Gazaria,Dhaka,Munshiganj,Gazaria,"Moddhom Bausia Bridge","2018-06-07 16:54:18"
585,NO3150,AIRTEL,1000,23.0486,90.9164,"Zip Net",20,Sayem,jahirul.islam,"2018-06-14 23:55:08",ge-0/2/0,"Noakhali Sadar",Chittagong,Noakhali,"Dasgaria - Shahapur - Dattapara Road","Dasgaria - Shahapur - Dattapara Road","2018-06-07 16:57:47"
586,JYAKL03,ROBI,1000,24.8769,89.0008,"Zip Net",20,Zip//sayem,jahirul.islam,"2018-06-17 23:55:01",ge-0/2/3,Akkelpur,Rajshahi,Joypurhat,Tilakpur,Tilokpur,"2018-06-10 19:30:06"
587,HGBBL02,ROBI,1000,24.2979,91.5145,"agni system",10,agni//waseq,jahirul.islam,"2018-06-18 23:55:07",ge-0/2/3,Bahubal,Sylhet,Habiganj,Mirpur__Bahubol,Mirpur__Bahubol,"2018-06-11 11:09:48"
588,DHKKT04,ROBI,1000,23.835,90.4271,agni,2,agni//waseq,jahirul.islam,"2018-06-18 23:55:17",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,Namapara,"2018-06-11 12:11:46"
589,MYBLK11,ROBI,1000,24.2992,90.3676,"agni system",30,agni//waseq,jahirul.islam,"2018-06-18 23:55:48",ge-0/2/1,Bhaluka,Mymensingh,Mymensingh,"Kashore Chourasta","Kashore Chourasta","2018-06-11 12:16:53"
590,DHJTB1,GP,1000,23.704417,90.452167,Bracnet,10,CR,rabeya.akter,"2018-06-25 12:25:36",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"Jatrabari, Dhaka","2018-06-11 12:28:35"
591,NOSNB01,ROBI,1000,22.9889,91.2346,"Zip Net",20,zip//sayem,jahirul.islam,"2018-06-19 23:55:16",ge-0/2/3,Senbagh,Chittagong,Noakhali,Senbag,Senbagh_1,"2018-06-12 12:59:47"
592,NOTKB1,GP,1000,22.917528,91.187222,"Zip Net",20,Zip//sayem,jahirul.islam,"2018-06-19 23:55:06",ge-0/1/3,Begumganj,Chittagong,Noakhali,Kadirpur,A582,"2018-06-12 13:07:24"
593,NOKBH14,ROBI,1000,22.87786111,91.16919444,"Zip Net",20,zip//sayem,jahirul.islam,"2018-06-19 23:55:42",ge-1/1/3,Kabirhat,Chittagong,Noakhali,Kalirhat,Kalirhat,"2018-06-12 13:30:21"
594,NOKBH14,ROBI,1000,22.87786111,91.16919444,"Zip Net",20,zip//sayem,jahirul.islam,"2018-06-19 23:55:32",ge-1/2/0,Kabirhat,Chittagong,Noakhali,Kalirhat,Kalirhat,"2018-06-12 13:40:04"
595,CMCDG12,ROBI,1000,23.16708056,91.30620833,"Brac Net",20,Q,partha.sarkar,"2018-06-22 14:50:56",ge-0/2/0,Chauddagram,Chittagong,Comilla,Patodda,Patodda,"2018-06-12 18:28:20"
596,DHKHL6,GP,1000,23.745806,90.420056,"agni system",20,agni//tonmoy,,"2018-06-21 23:55:21",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"Holding # 66/1, Ward # 35, Shantibag, Shantibag Mosjid Road, Dhaka-1217","2018-06-14 11:33:35"
597,DHKHL6,GP,1000,23.745806,90.420056,"agni system",20,agni//tonmoy,,"2018-06-21 23:55:21",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"Holding # 66/1, Ward # 35, Shantibag, Shantibag Mosjid Road, Dhaka-1217","2018-06-14 11:33:35"
598,DHSVRC01JR01,SCL,10000,23.932836,90.26785,"agni system",10,agni//waseq,,"2018-06-21 23:55:53",xe-2/0/2,Savar,Dhaka,Dhaka,"Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","2018-06-14 12:41:58"
599,DHMRPK,GP,1000,23.791806,90.352139,"Cyber Communications",500,Q,sharfuddin.bhuiyan,"2018-06-28 13:25:45",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"19/C/6 - Talarbag (North), Mirpur - 1, Mirpur, Dhaka","2018-06-14 23:41:15"
600,PTSDRB01JR01,SCL,1000,22.358494,90.319058,HM,50,Q,partha.sarkar,"2018-06-20 13:45:37",ge-1/1/6,PatuakhaliSadar,Barisal,Patuakhali,Patuakhali,"House: 670, Town Kalikapur, Chowrasta, Patuakhali.","2018-06-18 12:58:25"
601,DHMLB5,GP,1000,23.75055,90.416665,"agni system",20,agni//Tanmoy,jahirul.islam,"2018-06-25 23:55:34",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"H-596/C, Malibagh Chowdhury Para, Dhaka","2018-06-18 15:09:32"
602,SGCHL01-AGG,SCL,1000,24.2339,89.695,Innovative,1,Q,partha.sarkar,"2018-06-21 18:30:16",ge-0/1/2,Chauhali,Rajshahi,Sirajganj,"Enayetpur Backbone 75m","Enayetpur Backbone 75m","2018-06-19 15:12:43"
603,CGBSK02,ROBI,1000,22,91.9531,"Amber IT",4,SCR,shihab.rahman,"2018-06-27 19:20:17",ge-0/1/3,Banshkhali,Chittagong,Chittagong,R170,R170,"2018-06-20 19:29:11"
604,KHKLS01,ROBI,1000,22.8378,89.5371,"Amber IT",2,SCR,shihab.rahman,"2018-06-27 19:30:14",ge-0/2/3,Khalishpur,Khulna,Khulna,Khulna,Boira,"2018-06-20 19:32:28"
605,SYSDR46,ROBI,1000,24.8983,91.8467,"Amber IT",4,SCR,shihab.rahman,"2018-06-27 19:35:34",ge-0/2/3,SylhetSadar,Sylhet,Sylhet,Sylhet,South_Bagbari,"2018-06-20 19:35:55"
606,FN3201,AIRTEL,1000,22.9414,91.3087,"Amber IT",2,SCR,shihab.rahman,"2018-06-27 19:40:07",ge-0/1/4,Daganbhuiyan,Chittagong,Feni,Daganbhuiyan,"Feni - Noakhali Highway","2018-06-20 19:41:23"
607,FNSNG04,ROBI,1000,22.8747,91.4066,"Amber IT",4,SCR,shihab.rahman,"2018-06-27 19:45:40",ge-0/2/0,Sonagazi,Chittagong,Feni,Sonagazi,Sonagazi,"2018-06-20 19:46:16"
608,CMCDG12,ROBI,1000,23.16708056,91.30620833,"Amber IT",2,SCR,shihab.rahman,"2018-06-28 11:35:08",ge-0/2/1,Chauddagram,Chittagong,Comilla,Patodda,Patodda,"2018-06-21 11:37:40"
609,CGRNG29,ROBI,1000,22.46,92.0676,"Amber IT",2,SCR,shihab.rahman,"2018-06-28 11:40:24",ge-0/2/0,Rangunia,Chittagong,Chittagong,Rangunia,"Rangunia,3","2018-06-21 11:39:45"
610,CTG_X0122,Banglalink,1000,21.57876,92.06533,"Amber IT",2,SCR,shihab.rahman,"2018-06-28 11:50:28",xe-1/3/1,CoxsBazarSadar,Chittagong,"Coxs Bazar",N1,"East Napit Khali, Islampur, Cox?s Bazar.  (Near Dula Phakir Mazar)","2018-06-21 11:50:51"
611,CGCND08,ROBI,1000,22.18,92.01636389,"Amber IT",2,SCR,shihab.rahman,"2018-06-28 11:55:52",ge-0/1/1,"Chittagong City",Chittagong,Chittagong,Satbaria,"Sat Baria","2018-06-21 11:56:29"
612,SGSDRP01JR01,SCL,1000,24.38857,89.74401,ADN,1,SCR,shihab.rahman,"2018-06-28 12:10:03",ge-1/2/0,SirajganjSadar,Rajshahi,Sirajganj,"Opposite Jamuna Bridge Thana Road","Opposite Jamuna Bridge Thana Road","2018-06-21 12:20:18"
613,KUSDRC01JR01,SCL,1000,23.910056,89.116639,Tomato,20,Q,partha.sarkar,"2018-06-30 19:30:27",ge-1/1/5,KushtiaSadar,Khulna,Kushtia,Kushtia,"Monson Market, West Mojompur, Police Line, Kushtia-Varamara highway, kushtia","2018-06-22 11:29:12"
614,CPKCH05,ROBI,1000,23.261733,90.994049,Tomato,40,Q,partha.sarkar,"2018-06-30 14:30:11",ge-1/1/3,Kachua,Chittagong,Chadpur,"Kachua/ Jogatpur","Kachua/ Jogatpur","2018-06-22 11:38:02"
615,JSSRS03A01ES01,SCL,1000,22.9538,88.9839,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:05",Port14,Sharsha,Khulna,Jessore,Bagachra,"Jessore - Satkhira Highway","2018-06-22 12:24:32"
616,TNBHPA01JR01,SCL,1000,24.462053,89.872365,AmberIT,4,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:24",ge-0/2/0,Bhuapur,Dhaka,Tangail,Bhuapur,Bhuapur,"2018-06-22 12:26:45"
617,BRSDR02,ROBI,1000,22.1573,90.1123,"Amber IT",2,SCR,shihab.rahman,"2018-06-29 12:10:31",ge-0/1/3,"Barguna Sadar",Barisal,Barguna,Barguna,Barguna_2,"2018-06-22 12:28:51"
618,KHSDR09,ROBI,1000,22.7893,89.576,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:18",ge-0/2/0,KhulnaSadar,Khulna,Khulna,Khulna,Shipyard2,"2018-06-22 12:29:28"
619,FNPRS05,ROBI,1000,23.17161111,91.46133333,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:45",ge-1/2/1,Parshuram,Chittagong,Feni,"Kandailbazaar Land","Kandailbazaar Land","2018-06-22 12:31:11"
620,CXTKN08,ROBI,1000,21.08,92.14355556,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:00",ge-1/1/2,Teknaf,Chittagong,"Coxs Bazar",Shamlapur,"Shamlapur 55m","2018-06-22 12:33:19"
621,JSSRS03A01ES01,SCL,1000,22.9538,88.9839,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:45",Port23,Sharsha,Khulna,Jessore,Bagachra,"Jessore - Satkhira Highway","2018-06-22 12:35:03"
622,CGHTZ57,ROBI,1000,22.5109,91.805,AmberIT,4,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:49",ge-0/2/3,Hathazari,Chittagong,Chittagong,Hathazari,Mirerhat2_Airtel_1,"2018-06-22 12:36:58"
623,JSMNR01,ROBI,1000,23.0209,89.233,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:15",ge-0/2/0,Manirampur,Khulna,Jessore,Manirampur,Monirampur,"2018-06-22 12:38:24"
624,Lemua-HO_MX,ROBI,1000,22.9604,91.4519,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:02",ge-0/0/3,FeniSadar,Chittagong,Feni,FeniSadar,FeniSadar,"2018-06-22 12:40:14"
625,MGSDR01A01ES01,SCL,1000,23.8701,89.9991,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:31",Port21,ManikganjSadar,Dhaka,Manikganj,Manikganj,"Shahid Rafique Sarak","2018-06-22 12:41:38"
626,NRSDR02,ROBI,1000,23.1659,89.4983,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:59",xe-0/3/1,NarailSadar,Khulna,Narail,Narail,Rupganj_Bazar,"2018-06-22 12:43:05"
627,MASLK02,ROBI,1000,23.3466,89.3367,"Sayem Online",20,Q,partha.sarkar,"2018-06-29 14:50:07",ge-1/2/0,Shalikha,Khulna,Magura,Sotokhali_55m_land,Sotokhali_55m_land,"2018-06-22 12:44:46"
628,JSBNPC01ES01,SCL,1000,23.045153,88.899735,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:19",Port5,Sharsha,Khulna,Jessore,Benapole,"Jessore Road","2018-06-22 12:45:31"
629,SPSDR01A01ES01,SCL,1000,23.2169,90.3488,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:46",Port28,ShariatpurSadar,Dhaka,Shariatpur,Shariatpur,Road,"2018-06-22 12:46:57"
630,CGRNG29,ROBI,1000,22.46,92.0676,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:09",ge-0/2/1,Rangunia,Chittagong,Chittagong,Rangunia,"Rangunia,3","2018-06-22 12:49:15"
631,DHHMNI,GP,1000,23.434944,90.2501949,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:54",ge-0/2/1,DMP,Dhaka,Dhaka,"Hadi Mansion, DCC Holding No. 2, Dilkusha Commercial Area, Dhaka.","Hadi Mansion, DCC Holding No. 2, Dilkusha Commercial Area, Dhaka.","2018-06-22 12:51:48"
632,CXCKR08,ROBI,1000,21.792023,92.0011689,AmberIT,2,"Amber IT Long-Haul FR.",mosabbir.hussain,"2018-06-30 18:00:59",ge-0/1/3,Chakaria,Chittagong,"Coxs Bazar",Morang_ghona_Land_55m,Morang_ghona_Land_55m,"2018-06-22 12:53:23"
